timestamp(ms),GPS.Lat,GPS.Lng,x,y,Accel X,Accel Y,Accel Z,Accel Magnitude
38930.761,301398318,-976295089,-469,-448,0.202125356,-0.21047698,-10.5946312,10.59864922
39030.761,301398318,-976295089,-469,-448,0.114317469,-0.462958753,-9.93999958,9.951431603
39130.761,301398345,-976295096,-442,-455,0.102488331,-0.416050881,-9.849698067,9.859013855
39230.761,301398345,-976295096,-442,-455,0.123386256,-0.420549363,-10.05010509,10.05965697
39330.761,301398371,-976295098,-416,-457,0.061845489,-0.404690593,-9.938664436,9.947092546
39430.761,301398371,-976295098,-416,-457,0.032948043,-0.399710804,-9.947304726,9.955386763
39530.761,301398374,-976295089,-413,-448,0.051804356,-0.444063544,-9.939126015,9.949175949
39630.761,301398374,-976295089,-413,-448,0.05693268,-0.431866527,-9.924155235,9.933710644
39730.761,301398422,-976295093,-365,-452,0.070333518,-0.431293547,-9.917717934,9.927340527
39830.761,301398422,-976295093,-365,-452,0.082319699,-0.432195216,-9.929028511,9.938771373
39930.761,301398477,-976295102,-310,-461,0.075728238,-0.441595793,-9.946597099,9.956682955
40030.761,301398477,-976295102,-310,-461,0.063236699,-0.433648288,-9.931593895,9.941257818
40130.761,301398513,-976295114,-274,-473,0.043441683,-0.454647303,-9.930644989,9.941141848
40230.761,301398513,-976295114,-274,-473,0.048731934,-0.425385863,-9.936769485,9.945989933
40330.761,301398572,-976295139,-215,-498,0.067460313,-0.444907665,-9.945260048,9.955435256
40430.761,301398572,-976295139,-215,-498,0.054393794,-0.442939222,-9.929336548,9.939360046
40530.761,301398606,-976295149,-181,-508,0.043445852,-0.442851037,-9.94066143,9.950615773
40630.761,301398606,-976295149,-181,-508,0.043937709,-0.446981966,-9.937112808,9.94725763
40730.761,301398631,-976295156,-156,-515,0.079266571,-0.436820984,-9.940411568,9.950320492
40830.761,301398631,-976295156,-156,-515,0.05595611,-0.428728342,-9.942790985,9.95218728
40930.761,301398654,-976295158,-133,-517,0.05378544,-0.433132619,-9.934775352,9.944358101
41030.761,301398654,-976295158,-133,-517,0.066885516,-0.453318655,-9.940243721,9.950799802
41130.761,301398655,-976295144,-132,-503,0.076749347,-0.445002109,-9.931634903,9.941895653
41230.761,301398655,-976295144,-132,-503,0.057243567,-0.431156427,-9.943291664,9.952799697
41330.761,301398679,-976295139,-108,-498,0.087492548,-0.432840526,-9.945783615,9.955582232
41430.761,301398679,-976295139,-108,-498,0.037486739,-0.472211063,-9.922533989,9.933834572
41530.761,301398708,-976295148,-79,-507,0.056276709,-0.410672218,-9.931264877,9.939911509
41630.761,301398708,-976295148,-79,-507,0.061540846,-0.458672196,-9.94435215,9.955114622
41730.761,301398719,-976295150,-68,-509,0.071914181,-0.460832864,-9.939675331,9.950612256
41830.761,301398719,-976295150,-68,-509,0.051527284,-0.437176198,-9.928762436,9.938516066
41930.761,301398729,-976295151,-58,-510,0.058877259,-0.436302841,-9.926327705,9.936086172
42030.761,301398729,-976295151,-58,-510,0.045907281,-0.439855874,-9.921461105,9.931312659
42130.761,301398754,-976295161,-33,-520,0.053958502,-0.464317292,-9.947973251,9.958949436
42230.761,301398754,-976295161,-33,-520,0.037501667,-0.453394771,-9.948760986,9.959157512
42330.761,301398773,-976295165,-14,-524,0.065863393,-0.429457754,-9.950930595,9.96041122
42430.761,301398773,-976295165,-14,-524,0.074203573,-0.468848825,-9.949728012,9.96104477
42530.761,301398784,-976295172,-3,-531,0.053139508,-0.439353943,-9.906317711,9.916198177
42630.761,301398784,-976295172,-3,-531,0.080367707,-0.450023174,-9.918689728,9.929218788
42730.761,301398787,-976295174,0,-533,0.020049658,-0.447939008,-9.931665421,9.941782002
42830.761,301398787,-976295174,0,-533,0.042569317,-0.447750568,-9.917699814,9.927893146
42930.761,301398801,-976295178,14,-537,0.06235043,-0.434128493,-9.952861786,9.962520407
43030.761,301398801,-976295178,14,-537,0.065289631,-0.382720232,-9.960852623,9.968416248
43130.761,301398808,-976295178,21,-537,0.034526631,-0.464002579,-9.926815987,9.93771433
43230.761,301398808,-976295178,21,-537,0.066681869,-0.459159672,-9.937887192,9.948712274
43330.761,301398814,-976295175,27,-534,0.067444287,-0.44957909,-9.928894043,9.939296102
43430.761,301398814,-976295175,27,-534,0.04283803,-0.437653273,-9.910442352,9.920193703
43530.761,301398817,-976295172,30,-531,0.052341893,-0.457278311,-9.928811073,9.93947345
43630.761,301398817,-976295172,30,-531,0.065661974,-0.447673351,-9.946650505,9.956936235
43730.761,301398827,-976295173,40,-532,0.061938792,-0.426393807,-9.937573433,9.946909763
43830.761,301398827,-976295173,40,-532,0.060576733,-0.461023897,-9.955890656,9.966743265
43930.761,301398833,-976295173,46,-532,0.042278968,-0.432594419,-9.952479362,9.961966217
44030.761,301398833,-976295173,46,-532,0.047081329,-0.458067685,-9.965373993,9.976007291
44130.761,301398835,-976295168,48,-527,0.051985044,-0.447660655,-9.930244446,9.940465646
44230.761,301398835,-976295168,48,-527,0.043608729,-0.469755322,-9.915635109,9.926852039
44330.761,301398837,-976295161,50,-520,0.05461074,-0.422669083,-9.946127892,9.955254468
44430.761,301398837,-976295161,50,-520,0.066282719,-0.470363796,-9.94066906,9.952011699
44530.761,301398845,-976295162,58,-521,0.059222247,-0.444698781,-9.927412987,9.937544611
44630.761,301398845,-976295162,58,-521,0.069514848,-0.428847551,-9.901496887,9.911023315
44730.761,301398848,-976295161,61,-520,0.058917489,-0.471146137,-9.912112236,9.923478167
44830.761,301398848,-976295161,61,-520,0.052938387,-0.445144922,-9.931020737,9.941133202
44930.761,301398845,-976295157,58,-516,0.063897826,-0.446854174,-9.931960106,9.942212688
45030.761,301398845,-976295157,58,-516,0.053967535,-0.451803833,-9.930612564,9.94103139
45130.761,301398845,-976295155,58,-514,0.072085664,-0.446780831,-9.939042091,9.949340036
45230.761,301398845,-976295155,58,-514,0.049799051,-0.453846812,-9.958778381,9.969238874
45330.761,301398842,-976295150,55,-509,0.063649863,-0.464817494,-9.948594093,9.959650147
45430.761,301398842,-976295150,55,-509,0.038127113,-0.4352687,-9.931325912,9.940932899
45530.761,301398851,-976295157,64,-516,0.068590119,-0.444053203,-9.93476963,9.944925111
45630.761,301398851,-976295157,64,-516,0.068682842,-0.454059541,-9.924465179,9.935084121
45730.761,301398851,-976295156,64,-515,0.054427154,-0.452927858,-9.929314613,9.939788461
45830.761,301398851,-976295156,64,-515,-0.143491656,-0.677349567,-10.14420986,10.16781127
45930.761,301398849,-976295151,62,-510,0.116548158,-0.465884149,-9.787462234,9.799237139
46030.761,301398849,-976295151,62,-510,0.098748587,-0.41143766,-9.996099472,10.00505057
46130.761,301398847,-976295147,60,-506,0.046610061,-0.393014222,-9.89514637,9.903057829
46230.761,301398847,-976295147,60,-506,0.04443318,-0.502337873,-9.933769226,9.946561651
46330.761,301398842,-976295140,55,-499,0.063075468,-0.447004735,-9.933899879,9.944151978
46430.761,301398842,-976295140,55,-499,0.056674954,-0.433740556,-9.913214684,9.922860892
46530.761,301398842,-976295136,55,-495,0.055200577,-0.471097767,-9.924788475,9.936116268
46630.761,301398842,-976295136,55,-495,0.065764271,-0.429418772,-9.947769165,9.957250463
46730.761,301398840,-976295133,53,-492,0.059010543,-0.447472483,-9.947459221,9.957693449
46830.761,301398840,-976295133,53,-492,0.044498038,-0.482831329,-9.938299179,9.950120438
46930.761,301398834,-976295126,47,-485,0.032019824,-0.690536797,-10.30509472,10.32825462
47030.761,301398834,-976295126,47,-485,0.033260658,-0.534739554,-9.932484627,9.946924325
47130.761,301398834,-976295125,47,-484,0.034303352,-0.397287995,-10.43667316,10.44428845
47230.761,301398834,-976295125,47,-484,-0.032078769,-0.415489525,-9.644142151,9.653141376
47330.761,301398834,-976295123,47,-482,0.191954389,-0.280151278,-9.770071983,9.775972473
47430.761,301398834,-976295123,47,-482,0.072510056,-0.484241128,-9.8954916,9.907598154
47530.761,301398832,-976295120,45,-479,0.046701979,-0.414798051,-9.95265007,9.961399596
47630.761,301398832,-976295120,45,-479,0.046442252,-0.481790602,-9.915337563,9.927144506
47730.761,301398832,-976295120,45,-479,0.061213974,-0.40963465,-9.948290825,9.95690906
47830.761,301398832,-976295120,45,-479,0.071616486,-0.446378767,-9.942433357,9.952706365
47930.761,301398833,-976295120,46,-479,0.05194515,-0.486287653,-9.957752228,9.969754431
48030.761,301398833,-976295120,46,-479,0.043005105,-0.446394533,-9.903490067,9.913638737
48130.761,301398835,-976295122,48,-481,0.044813465,-0.460776776,-9.940823555,9.951597683
48230.761,301398835,-976295122,48,-481,0.079646677,-0.509593844,-9.920147896,9.93354739
48330.761,301398840,-976295125,53,-484,0.1207105,-0.396531969,-9.943925858,9.952560981
48430.761,301398840,-976295125,53,-484,0.022751275,-0.506389439,-9.925213814,9.938149583
48530.761,301398844,-976295126,57,-485,-0.095156051,-0.454489321,-10.00427914,10.01504949
48630.761,301398844,-976295126,57,-485,0.037314773,-0.528724551,-9.940939903,9.955060432
48730.761,301398849,-976295127,62,-486,0.02913563,-0.409410775,-9.848108292,9.8566578
48830.761,301398849,-976295127,62,-486,0.058573425,-0.450954795,-9.877223015,9.887685551
48930.761,301398851,-976295126,64,-485,0.095329463,-0.425421715,-9.933185577,9.942748466
49030.761,301398851,-976295126,64,-485,0.056914892,-0.454273522,-9.94399929,9.954532919
49130.761,301398850,-976295122,63,-481,0.047371328,-0.449629277,-9.947072983,9.95734259
49230.761,301398850,-976295122,63,-481,0.056284592,-0.484810561,-9.978482246,9.990411262
49330.761,301398848,-976295119,61,-478,0.053366888,-0.447296023,-9.957315445,9.967499818
49430.761,301398848,-976295119,61,-478,0.056457911,-0.48315379,-9.939470291,9.951366476
49530.761,301398847,-976295118,60,-477,0.064282335,-0.443915308,-9.929198265,9.939324484
49630.761,301398847,-976295118,60,-477,0.05762139,-0.434107721,-9.923372269,9.933030098
49730.761,301398847,-976295117,60,-476,0.059474882,-0.462616146,-9.93157196,9.942518422
49830.761,301398847,-976295117,60,-476,0.052541569,-0.468595415,-9.932736397,9.943922496
49930.761,301398849,-976295118,62,-477,0.065479271,-0.434922844,-9.941138268,9.950863051
50030.761,301398849,-976295118,62,-477,0.042925369,-0.464132845,-9.914849281,9.925799623
50130.761,301398847,-976295117,60,-476,0.050771005,-0.438269973,-9.91511631,9.924927693
50230.761,301398847,-976295117,60,-476,0.066304535,-0.462216645,-9.949832916,9.960783884
50330.761,301398847,-976295116,60,-475,0.052966569,-0.457818091,-9.9594841,9.970141745
50430.761,301398847,-976295116,60,-475,0.009518202,-0.480702847,-9.895254135,9.90692789
50530.761,301398848,-976295114,61,-473,0.036615271,-0.436303794,-9.950710297,9.960338201
50630.761,301398848,-976295114,61,-473,0.046425078,-0.452569991,-9.85353756,9.864034536
50730.761,301398848,-976295112,61,-471,0.060112741,-0.456839114,-9.945446968,9.956115252
50830.761,301398848,-976295112,61,-471,0.048182961,-0.436612606,-9.93228817,9.941996804
50930.761,301398848,-976295110,61,-469,0.07409963,-0.466130435,-9.936758041,9.947961033
51030.761,301398848,-976295110,61,-469,0.047746807,-0.43882376,-9.937339783,9.947138684
51130.761,301398846,-976295108,59,-467,0.021954449,-0.455198169,-9.927090645,9.937545776
51230.761,301398846,-976295108,59,-467,0.072107784,-0.463368118,-9.925884247,9.936955652
51330.761,301398845,-976295107,58,-466,0.08462695,-0.447748065,-9.947328568,9.957760073
51430.761,301398845,-976295107,58,-466,0.069404863,-0.41655156,-9.97283268,9.981769577
51530.761,301398846,-976295106,59,-465,0.019548547,-0.479765266,-9.987856865,9.999392062
51630.761,301398846,-976295106,59,-465,0.05467042,-0.419523656,-9.947095871,9.956088852
51730.761,301398847,-976295106,60,-465,0.054838128,-0.471224338,-9.935128212,9.94644822
51830.761,301398847,-976295106,60,-465,0.049501717,-0.475278497,-9.917534828,9.929040091
51930.761,301398847,-976295104,60,-463,0.054338384,-0.408247083,-9.940815926,9.949343677
52030.761,301398847,-976295104,60,-463,0.0246985,-0.469957352,-9.946990013,9.9581163
52130.761,301398846,-976295102,59,-461,0.008906254,-0.389366806,-10.02160835,10.02917344
52230.761,301398846,-976295102,59,-461,0.044058982,-0.450725466,-9.904569626,9.914917756
52330.761,301398848,-976295103,61,-462,0.047360856,-0.433754057,-9.927624702,9.937208756
52430.761,301398848,-976295103,61,-462,0.045070924,-0.430415124,-9.934998512,9.944419742
52530.761,301398850,-976295102,63,-461,0.03716746,-0.474865377,-9.943886757,9.955288162
52630.761,301398850,-976295102,63,-461,0.047995456,-0.376239091,-9.963033676,9.970250721
52730.761,301398850,-976295101,63,-460,0.053659469,-0.465777397,-9.89877224,9.909869816
52830.761,301398850,-976295101,63,-460,0.024335377,-0.455496937,-9.922676086,9.933155107
52930.761,301398853,-976295102,66,-461,0.063373975,-0.422191709,-9.918964386,9.928147692
53030.761,301398853,-976295102,66,-461,0.038209602,-0.457711399,-9.93402195,9.944634322
53130.761,301398855,-976295103,68,-462,0.061479989,-0.427311987,-9.947664261,9.957027647
53230.761,301398855,-976295103,68,-462,0.063883543,-0.419608712,-9.96348381,9.972520354
53330.761,301398856,-976295104,69,-463,-0.139525458,0.553766131,-9.955114365,9.971480647
53430.761,301398856,-976295104,69,-463,0.010514343,-1.022461295,-10.00691319,10.0590183
53530.761,301398857,-976295104,70,-463,-0.10141094,-1.157433629,-9.943026543,10.01067998
53630.761,301398857,-976295104,70,-463,0.041016653,-0.204754472,-10.01860714,10.02078319
53730.761,301398858,-976295104,71,-463,0.064013913,-0.216736823,-9.871050835,9.873637486
53830.761,301398858,-976295104,71,-463,0.085304521,-0.180498227,-10.01549053,10.01748008
53930.761,301398857,-976295102,70,-461,0.086764827,-0.077703476,-9.932785034,9.933467899
54030.761,301398857,-976295102,70,-461,0.080133654,-0.097921163,-9.955288887,9.956092948
54130.761,301398856,-976295101,69,-460,0.075162888,0.026280692,-9.927361488,9.927680809
54230.761,301398856,-976295101,69,-460,0.11627996,-0.08946643,-9.966669083,9.967748887
54330.761,301398856,-976295101,69,-460,0.083711483,-0.026832426,-9.936963081,9.937351904
54430.761,301398856,-976295101,69,-460,0.122818477,0.010009205,-9.94784832,9.948611499
54530.761,301398855,-976295101,68,-460,0.075651959,0.060953483,-9.918746948,9.91922273
54630.761,301398855,-976295101,68,-460,0.080258474,0.017123252,-9.953155518,9.953493828
54730.761,301398854,-976295099,67,-458,0.101237603,0.023314243,-9.992170334,9.992710372
54830.761,301398854,-976295099,67,-458,0.119462334,0.049938615,-9.936737061,9.937580617
54930.761,301398853,-976295097,66,-456,0.134349331,0.029089635,-9.979741096,9.980687767
55030.761,301398853,-976295097,66,-456,0.092599437,0.058992229,-9.941633224,9.942239482
55130.761,301398850,-976295094,63,-453,0.09761034,0.017410818,-9.921180725,9.921676164
55230.761,301398850,-976295094,63,-453,0.115311921,-0.015415685,-9.894144058,9.894827999
55330.761,301398850,-976295094,63,-453,0.099078208,0.04298123,-9.933841705,9.934428766
55430.761,301398849,-976295092,62,-451,0.103110656,0.02399618,-9.965373039,9.965935352
55530.761,301398850,-976295090,63,-449,0.127160117,-0.017770234,-9.978871346,9.97969733
55630.761,301398850,-976295090,63,-449,0.144451916,0.08664684,-9.966506958,9.967930326
55730.761,301398851,-976295089,64,-448,0.109110981,0.006964847,-9.975625992,9.97622512
55830.761,301398851,-976295089,64,-448,0.195764497,0.082452014,-9.99604702,9.998303761
55930.761,301398861,-976295091,74,-450,0.124493182,0.217377424,-9.931364059,9.934522816
56030.761,301398861,-976295091,74,-450,0.061450534,-0.074058853,-9.89854908,9.899016859
56130.761,301398867,-976295093,80,-452,0.099023983,0.018402107,-9.91072464,9.911236415
56230.761,301398867,-976295093,80,-452,0.062607028,-0.017814791,-9.964612961,9.964825561
56330.761,301398872,-976295094,85,-453,0.121138796,0.037310544,-9.941329002,9.942137045
56430.761,301398872,-976295094,85,-453,0.124754138,0.012032903,-9.98154068,9.982327521
56530.761,301398876,-976295093,89,-452,0.11736802,0.049386073,-9.953401566,9.95421604
56630.761,301398876,-976295093,89,-452,0.097093597,0.064218082,-9.971129417,9.971808913
56730.761,301398874,-976295089,87,-448,0.673045397,0.250304163,-10.18714428,10.2124214
56830.761,301398874,-976295089,87,-448,0.053835362,-0.198274776,-9.911999702,9.914128768
56930.761,301398876,-976295087,89,-446,0.040378027,-0.175173,-9.927975655,9.929603042
57030.761,301398876,-976295087,89,-446,0.037958901,-0.373881698,-9.909503937,9.916627283
57130.761,301398875,-976295078,88,-437,0.030527677,-0.186049744,-9.951136589,9.952922478
57230.761,301398875,-976295078,88,-437,0.049454104,-0.181723177,-9.964793205,9.966572763
57330.761,301398875,-976295078,88,-437,0.09371081,-0.222869486,-10.08429146,10.08718924
57430.761,301398877,-976295072,90,-431,0.079271615,-0.149444982,-9.968545914,9.969981215
57530.761,301398877,-976295064,90,-423,0.058488905,-0.099675089,-9.904145241,9.904819485
57630.761,301398877,-976295064,90,-423,0.116029307,-0.022657121,-9.972597122,9.973297825
57730.761,301398873,-976295057,86,-416,0.125761777,-0.036605198,-10.05313683,10.05399005
57830.761,301398873,-976295057,86,-416,0.099953122,-0.050030779,-9.925207138,9.925836511
57930.761,301398870,-976295050,83,-409,0.088583373,-0.045917772,-9.927402496,9.927903897
58030.761,301398870,-976295050,83,-409,0.168101653,-0.173748791,-9.912666321,9.91561397
58130.761,301398866,-976295044,79,-403,0.17007187,0.294629395,-10.06301689,10.06876556
58230.761,301398866,-976295044,79,-403,0.071007207,-0.042926181,-9.867067337,9.867416203
58330.761,301398865,-976295038,78,-397,0.054326195,0.030133273,-9.763589859,9.763787497
58430.761,301398865,-976295038,78,-397,0.163473651,-0.202367768,-9.989899635,9.9932863
58530.761,301398865,-976295032,78,-391,0.141680643,0.080780692,-9.936869621,9.938207927
58630.761,301398865,-976295032,78,-391,0.03326821,0.071872108,-9.868024826,9.868342634
58730.761,301398864,-976295027,77,-386,0.151432842,-0.253303766,-10.13563442,10.13992997
58830.761,301398864,-976295027,77,-386,0.070289828,0.257184565,-9.693475723,9.697141649
58930.761,301398864,-976295021,77,-380,0.082205251,-0.291850865,-9.913303375,9.917939223
59030.761,301398864,-976295021,77,-380,0.012847989,-0.083602399,-9.817975044,9.818339391
