x,y,z
957.3951144,-22.19019479,0
956.1953846,-25.27480992,0
954.6590815,-29.46855209,0
952.8260787,-34.64398416,0
950.7362499,-40.67366897,0
948.4294687,-47.43016938,0
945.9456088,-54.78604823,0
943.3245437,-62.6138684,0
940.6061472,-70.78619271,0
937.8302929,-79.17558404,0
935.0368544,-87.65460522,0
932.2657053,-96.09581912,0
929.5567193,-104.3717886,0
926.9497701,-112.3550765,0
924.4847312,-119.9182456,0
922.2014764,-126.9338589,0
920.1398792,-133.2744791,0
918.3398133,-138.8126692,0
916.8411523,-143.420992,0
915.6837699,-146.9720103,0
914.8999246,-149.3623955,0
914.2818765,-151.248287,0
913.7172465,-152.9830178,0
913.2011776,-154.5793732,0
912.7288127,-156.0501388,0
912.295295,-157.4081,0
911.8957674,-158.6660423,0
911.525373,-159.8367511,0
911.1792547,-160.9330119,0
910.8525556,-161.96761,0
910.5404187,-162.9533311,0
910.237987,-163.9029604,0
909.9404035,-164.8292835,0
909.6428113,-165.7450859,0
909.3403534,-166.6631529,0
909.0281727,-167.59627,0
908.7014123,-168.5572227,0
908.3552153,-169.5587964,0
907.9847246,-170.6137767,0
907.5850832,-171.7349488,0
907.1520799,-172.9326903,0
906.7010961,-174.1467205,0
906.2407595,-175.3483293,0
905.7714579,-176.5405443,0
905.2935792,-177.726393,0
904.8075113,-178.9089031,0
904.3136421,-180.0911023,0
903.8123594,-181.2760181,0
903.3040511,-182.4666781,0
902.7891052,-183.66611,0
902.2679094,-184.8773415,0
901.7408517,-186.1034,0
901.2083199,-187.3473133,0
900.6707019,-188.612109,0
900.1283857,-189.9008147,0
899.581759,-191.2164579,0
899.0312098,-192.5620664,0
898.4771259,-193.9406678,0
