,heave,x_double_dot,y_double_dot,yaw_acceleration,roll,pitch,front_left_tire_slip_ratio,front_right_tire_slip_ratio,rear_left_tire_slip_ratio,rear_right_tire_slip_ratio,s_dot,body_slip,steered_angle,torque_request,is_left_diff_bias
4891,0.02320046595102205,4.878206766582376,-6.657022403919001,-24.98448166017179,-0.012203731237025605,0.0007719531461962334,-3.1370466775385445e-14,-6.0387528471004685e-12,0.04484186718340536,0.9120182580026394,5.7,0.13962634015954636,0.0,0.40000000000000013,False
4892,0.024953441320692535,-0.12396548727605795,-11.279195030376059,-16.923674803921564,-0.02073042369776129,0.007785027890472297,3.9726338089508355e-49,5.581063540703553e-55,1.0159629069587346e-53,1.3588587141445153e-62,8.4,0.13962634015954636,0.0,0.0,True
4893,0.024953441320692535,-0.12396548727605795,-11.279195030376059,-16.923674803921564,-0.02073042369776129,0.007785027890472297,3.9726338089508355e-49,5.581063540703553e-55,1.0159629069587346e-53,1.3588587141445153e-62,8.4,0.13962634015954636,0.0,0.0,False
4894,0.025716433137775926,-0.26589348691539094,-14.688019667096556,-10.78178249229666,-0.026991293292327807,0.008275639067916766,-5.768672338230038e-47,-3.5412257956712446e-55,-2.0960054608429646e-51,6.254048513688631e-67,11.100000000000001,0.13962634015954636,0.0,0.0,True
4895,0.025716433137775926,-0.26589348691539094,-14.688019667096556,-10.78178249229666,-0.026991293292327807,0.008275639067916766,-5.768672338230038e-47,-3.5412257956712446e-55,-2.0960054608429646e-51,6.254048513688631e-67,11.100000000000001,0.13962634015954636,0.0,0.0,False
4896,0.026756606940434788,-0.4718151191744318,-16.84385642829615,-7.425135489670026,-0.030940093958052542,0.008937995595580972,-5.338772112384078e-47,-7.591516551634356e-56,-9.477801742657227e-51,-8.530871243663492e-66,13.8,0.13962634015954636,0.0,0.0,True
4897,0.026756606940434788,-0.4718151191744318,-16.84385642829615,-7.425135489670026,-0.030940093958052542,0.008937995595580972,-5.338772112384078e-47,-7.591516551634356e-56,-9.477801742657227e-51,-8.530871243663492e-66,13.8,0.13962634015954636,0.0,0.0,False
4898,0.02806428215635683,-0.7331290708199492,-18.324786730729205,-5.47149329248449,-0.033637598761179895,0.009768686706322974,-2.066536181155803e-43,-3.410034798704829e-54,-2.1446890565967524e-47,-3.0610950540408916e-64,16.5,0.13962634015954636,0.0,0.0,True
4899,0.02806428215635683,-0.7331290708199492,-18.324786730729205,-5.47149329248449,-0.033637598761179895,0.009768686706322974,-2.066536181155803e-43,-3.410034798704829e-54,-2.1446890565967524e-47,-3.0610950540408916e-64,16.5,0.13962634015954636,0.0,0.0,False
4900,0.029507666039333212,-1.0437654884805594,-19.539557467578206,-4.043745408401397,-0.036032331135244774,0.010912534249486372,1.875442800237793e-67,-2.3307682674526534e-64,-8.049024941799408e-70,-2.9693435628251895e-63,19.200000000000003,0.13962634015954636,0.0,0.0,True
4901,0.029507666039333212,-1.0437654884805594,-19.539557467578206,-4.043745408401397,-0.036032331135244774,0.010912534249486372,1.875442800237793e-67,-2.3307682674526534e-64,-8.049024941799408e-70,-2.9693435628251895e-63,19.200000000000003,0.13962634015954636,0.0,0.0,False
4902,0.030833935781162534,-1.400616743752975,-20.64082666186332,-2.768849985054895,-0.038824612388327,0.012686824393256009,1.8743810189656026e-44,1.0925489387320634e-53,1.3334594872724891e-47,-3.3945633465224237e-63,21.900000000000002,0.13962634015954636,0.0,0.0,True
4903,0.030833935781162534,-1.400616743752975,-20.64082666186332,-2.768849985054895,-0.038824612388327,0.012686824393256009,1.8743810189656026e-44,1.0925489387320634e-53,1.3334594872724891e-47,-3.3945633465224237e-63,21.900000000000002,0.13962634015954636,0.0,0.0,False
4904,0.03249297826514596,-1.8004449514906289,-21.718011330271853,-1.5513548883144828,-0.04135271635406556,0.014546803618057972,2.4597391805201975e-44,4.762879442655554e-53,2.1605353281046201e-47,-4.118810290402842e-63,24.6,0.13962634015954636,0.0,0.0,True
4905,0.03249297826514596,-1.8004449514906289,-21.718011330271853,-1.5513548883144828,-0.04135271635406556,0.014546803618057972,2.4597391805201975e-44,4.762879442655554e-53,2.1605353281046201e-47,-4.118810290402842e-63,24.6,0.13962634015954636,0.0,0.0,False
4906,0.034419538537067994,-2.2422860852513065,-22.78954092185144,-0.2957791177829614,-0.04375682985619553,0.016584486948560184,3.1651880883954607e-44,2.591521034959572e-52,3.057233623070193e-47,-5.099731847270302e-63,27.3,0.13962634015954636,0.0,0.0,True
4907,0.034419538537067994,-2.2422860852513065,-22.78954092185144,-0.2957791177829614,-0.04375682985619553,0.016584486948560184,3.1651880883954607e-44,2.591521034959572e-52,3.057233623070193e-47,-5.099731847270302e-63,27.3,0.13962634015954636,0.0,0.0,False
4908,0.02417996197160112,-0.47675897262694766,-2.585272844829905,-34.25276213374657,-0.004753386241969448,0.007958483768494133,1.4098742497488763e-13,-2.07519932744505e-13,-2.5151190042339843e-13,-3.5924814143001353e-12,3.0,0.13962634015954636,0.0628318530717959,0.0,True
4909,0.02417996197160112,-0.47675897262694766,-2.585272844829905,-34.25276213374657,-0.004753386241969448,0.007958483768494133,1.4098742497488763e-13,-2.07519932744505e-13,-2.5151190042339843e-13,-3.5924814143001353e-12,3.0,0.13962634015954636,0.0628318530717959,0.0,False
4910,0.023573651602962997,1.9600223606761509,-3.3610416329670523,-35.23975225563551,-0.006169656187009883,0.004656354521262616,2.08378838116367e-11,4.7132748633173497e-11,0.06566268435198534,0.10152162503231221,3.0,0.13962634015954636,0.0628318530717959,0.20000000000000018,True
4911,0.024990117200518618,-3.8319675459533724,-2.1568275866055253,-28.584640674736594,-0.003974796392284538,0.012504265149464136,-0.02227939078196283,-0.02743756224874226,-0.014097676054084246,-0.025241531755139577,3.0,0.13962634015954636,0.0628318530717959,-0.19999999999999996,True
4912,0.024990117200518618,-3.8319675459533724,-2.1568275866055253,-28.584640674736594,-0.003974796392284538,0.012504265149464136,-0.02227939078196283,-0.02743756224874226,-0.014097676054084246,-0.025241531755139577,3.0,0.13962634015954636,0.0628318530717959,-0.19999999999999996,False
4913,0.025766331084462385,-7.146440023776664,-2.249558246292888,-21.790281782810816,-0.004154795206874507,0.01699419203178843,-0.034163635069246544,-0.04115011455491768,-0.03005606267391784,-0.06057591819958951,3.0,0.13962634015954636,0.0628318530717959,-0.3999999999999999,True
4914,0.022944663896500492,4.439904252011178,-4.072295858162413,-33.632464319477904,-0.007464607020420896,0.001293190409319331,-6.676394869326381e-11,-1.4627133751150661e-10,0.16323500000371607,0.3249842273459007,3.0,0.13962634015954636,0.0628318530717959,0.40000000000000013,True
4915,0.025766331084462385,-7.146440023776664,-2.249558246292888,-21.790281782810816,-0.004154795206874507,0.01699419203178843,-0.034163635069246544,-0.04115011455491768,-0.03005606267391784,-0.06057591819958951,3.0,0.13962634015954636,0.0628318530717959,-0.3999999999999999,False
